warning_type,tier,tier_weight,file,line,column,message,compile_unit,loc_file
unused_dummy_argument,B,1,r10vol1.f,2,42,Unused dummy argument 'mtops' at (1) [-Wunused-dummy-argument],r10vol1.f,r10vol1.f
unused_dummy_argument,B,1,r10vol1.f,4,36,Unused dummy argument 'spflg' at (1) [-Wunused-dummy-argument],r10vol1.f,r10vol1.f
type_conversion,A,3,r10volo.f,105,15,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,129,20,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,146,23,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,166,26,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,193,17,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,197,21,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,198,22,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,199,22,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,210,22,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
type_conversion,A,3,r10volo.f,212,22,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10volo.f,r10volo.f
unused_variable,B,1,r10volo.f,27,33,Unused variable 'stump' declared at (1) [-Wunused-variable],r10volo.f,r10volo.f
type_conversion,A,3,r12tap.f,333,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r12tap.f,r12tap.f
type_conversion,A,3,r12tap.f,346,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r12tap.f,r12tap.f
type_conversion,A,3,r12tap.f,359,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r12tap.f,r12tap.f
type_conversion,A,3,r12vol.f,84,24,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r12vol.f,r12vol.f
type_conversion,A,3,r12vol.f,114,24,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r12vol.f,r12vol.f
type_conversion,A,3,r1allen.f,398,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r1allen.f,r1allen.f
type_conversion,A,3,r1allen.f,402,12,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r1allen.f,r1allen.f
type_conversion,A,3,r1allen.f,422,13,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r1allen.f,r1allen.f
uninitialized,A,3,r1kemp.f,409,10,'nonsaw' may be used uninitialized [-Wmaybe-uninitialized],r1kemp.f,r1kemp.f
tab_character,B,1,r1kemp.f,13,53,Nonconforming tab character in column 1 of line 127 [-Wtabs],r1tap.f,r1kemp.f
type_conversion,A,3,r1tap.f,178,16,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r1tap.f,r1tap.f
type_conversion,A,3,r1tap.f,232,20,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r1tap.f,r1tap.f
type_conversion,A,3,r1tap.f,250,19,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r1tap.f,r1tap.f
type_conversion,A,3,r1tap.f,264,18,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r1tap.f,r1tap.f
type_conversion,A,3,r1tap.f,270,25,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r1tap.f,r1tap.f
type_conversion,A,3,r1tap.f,278,25,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r1tap.f,r1tap.f
unused_variable,B,1,r2oldv.f,631,24,Unused variable 'diff' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
unused_variable,B,1,r2oldv.f,631,19,Unused variable 'hi' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
unused_variable,B,1,r2oldv.f,632,21,Unused variable 'loopcnt' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
unused_variable,B,1,r2oldv.f,631,16,Unused variable 'low' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
unused_variable,B,1,r2oldv.f,631,40,Unused variable 'mid' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
unused_variable,B,1,r2oldv.f,631,12,Unused variable 'r' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
unused_variable,B,1,r2oldv.f,631,26,Unused variable 'x' declared at (1) [-Wunused-variable],r2oldv.f,r2oldv.f
type_conversion,A,3,r2tap.f,221,13,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r2tap.f,r2tap.f
type_conversion,A,3,r2tap.f,235,16,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r2tap.f,r2tap.f
type_conversion,A,3,r2tap.f,289,16,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r2tap.f,r2tap.f
type_conversion,A,3,r2tap.f,297,19,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r2tap.f,r2tap.f
type_conversion,A,3,r2tap.f,301,19,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r2tap.f,r2tap.f
type_conversion,A,3,r2tap.f,304,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r2tap.f,r2tap.f
type_conversion,A,3,r4vol.f,269,21,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r4vol.f,r4vol.f
unused_variable,B,1,r4vol.f,18,23,Unused variable 'cfcoef' declared at (1) [-Wunused-variable],r4vol.f,r4vol.f
unused_variable,B,1,r4vol.f,19,22,Unused variable 'd67' declared at (1) [-Wunused-variable],r4vol.f,r4vol.f
unused_variable,B,1,r4vol.f,19,24,Unused variable 'f' declared at (1) [-Wunused-variable],r4vol.f,r4vol.f
unused_variable,B,1,r4vol.f,19,35,Unused variable 'ht67' declared at (1) [-Wunused-variable],r4vol.f,r4vol.f
unused_variable,B,1,r4vol.f,14,16,Unused variable 'ii' declared at (1) [-Wunused-variable],r4vol.f,r4vol.f
type_conversion,A,3,r5harv.f,300,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r5harv.f,r5harv.f
type_conversion,A,3,r5harv.f,301,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r5harv.f,r5harv.f
type_conversion,A,3,r5harv.f,311,14,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r5harv.f,r5harv.f
type_conversion,A,3,r5harv.f,313,14,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r5harv.f,r5harv.f
type_conversion,A,3,r5harv.f,320,14,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r5harv.f,r5harv.f
type_conversion,A,3,r5tap.f,145,12,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r5tap.f,r5tap.f
deleted_feature,B,1,r6dibs.f,16,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 5 at (1),r6dibs.f,r6dibs.f
deleted_feature,B,1,r6dibs.f,232,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 350 at (1),r6dibs.f,r6dibs.f
deleted_feature,B,1,r6dibs.f,237,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 360 at (1),r6dibs.f,r6dibs.f
deleted_feature,B,1,r6dibs.f,282,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 430 at (1),r6dibs.f,r6dibs.f
deleted_feature,B,1,r6dibs.f,291,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 440 at (1),r6dibs.f,r6dibs.f
deleted_feature,B,1,r6dibs.f,374,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 570 at (1),r6dibs.f,r6dibs.f
deleted_feature,B,1,r6dibs.f,428,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 660 at (1),r6dibs.f,r6dibs.f
unused_label,B,1,r6dibs.f,170,5,Label 220 at (1) defined but not used [-Wunused-label],r6dibs.f,r6dibs.f
unused_label,B,1,r6dibs.f,42,5,Label 10 at (1) defined but not used [-Wunused-label],r6dibs.f,r6dibs.f
type_conversion,A,3,r6dibs.f,62,12,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6dibs.f,r6dibs.f
type_conversion,A,3,r6dibs.f,150,13,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6dibs.f,r6dibs.f
type_conversion,A,3,r6dibs.f,191,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6dibs.f,r6dibs.f
deleted_feature,B,1,r6vol1.f,53,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 10 at (1),r6vol1.f,r6vol1.f
deleted_feature,B,1,r6vol1.f,92,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 20 at (1),r6vol1.f,r6vol1.f
deleted_feature,B,1,r6vol1.f,116,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 50 at (1),r6vol1.f,r6vol1.f
deleted_feature,B,1,r6vol1.f,147,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 80 at (1),r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,57,13,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,62,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,65,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,78,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,89,15,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,96,15,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,107,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r6vol1.f,120,11,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r6vol1.f,r6vol1.f
type_conversion,A,3,r8clkdib.f,69,16,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8clkdib.f,r8clkdib.f
type_conversion,A,3,r8clkdib.f,103,14,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8clkdib.f,r8clkdib.f
unused_variable,B,1,r8clkcoef.inc,3,45,Unused variable 'toprat' declared at (1) [-Wunused-variable],r8clkdib.f,r8clkcoef.inc
unused_variable,B,1,r8clkdib.f,299,20,Unused variable 'ba' declared at (1) [-Wunused-variable],r8clkdib.f,r8clkdib.f
unused_dummy_argument,B,1,r8clkdib.f,287,38,Unused dummy argument 'forst' at (1) [-Wunused-dummy-argument],r8clkdib.f,r8clkdib.f
unused_variable,B,1,r8clkdib.f,299,16,Unused variable 'si' declared at (1) [-Wunused-variable],r8clkdib.f,r8clkdib.f
uninitialized,A,3,r8clkdib.f,53,47,'specpr' may be used uninitialized [-Wmaybe-uninitialized],r8clkdib.f,r8clkdib.f
uninitialized,A,3,r8clkdib.f,53,47,'eqnpr' may be used uninitialized [-Wmaybe-uninitialized],r8clkdib.f,r8clkdib.f
uninitialized,A,3,r8clkdib.f,53,47,'geoapr' may be used uninitialized [-Wmaybe-uninitialized],r8clkdib.f,r8clkdib.f
tab_character,B,1,r8clkdib.f,11,41,Nonconforming tab character in column 1 of line 21 [-Wtabs],r8init.f,r8clkdib.f
unused_label,B,1,r8init.f,822,4,Label 998 at (1) defined but not used [-Wunused-label],r8init.f,r8init.f
unused_dummy_argument,B,1,r8init.f,2,59,Unused dummy argument 'errflag' at (1) [-Wunused-dummy-argument],r8init.f,r8init.f
unused_variable,B,1,r8init.f,24,31,Unused variable 'spcd' declared at (1) [-Wunused-variable],r8init.f,r8init.f
unused_label,B,1,r8prep.f,380,3,Label 777 at (1) defined but not used [-Wunused-label],r8prep.f,r8prep.f
unused_label,B,1,r8prep.f,245,3,Label 666 at (1) defined but not used [-Wunused-label],r8prep.f,r8prep.f
type_conversion,A,3,r8prep.f,152,16,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8prep.f,r8prep.f
type_conversion,A,3,r8prep.f,188,14,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8prep.f,r8prep.f
extension,B,1,r8prep.f,469,3,Legacy Extension: Label at (1) is not in the same block as the GOTO statement at (2),r8prep.f,r8prep.f
unused_variable,B,1,r8prep.f,25,21,Unused variable 'dib17' declared at (1) [-Wunused-variable],r8prep.f,r8prep.f
unused_dummy_argument,B,1,r8prep.f,4,32,Unused dummy argument 'geog' at (1) [-Wunused-dummy-argument],r8prep.f,r8prep.f
unused_variable,B,1,r8prep.f,25,35,Unused variable 'lowrht' declared at (1) [-Wunused-variable],r8prep.f,r8prep.f
unused_variable,B,1,r8prep.f,24,40,Unused variable 'sawht' declared at (1) [-Wunused-variable],r8prep.f,r8prep.f
unused_variable,B,1,r8clkcoef.inc,3,45,Unused variable 'toprat' declared at (1) [-Wunused-variable],r8prep.f,r8clkcoef.inc
unused_variable,B,1,r8prep.f,25,28,Unused variable 'upprht' declared at (1) [-Wunused-variable],r8prep.f,r8prep.f
tab_character,B,1,r8vol2.f,1230,8,Nonconforming tab character at (1) [-Wtabs],r8vol2.f,r8vol2.f
unused_label,B,1,r8vol2.f,1298,3,Label 2 at (1) defined but not used [-Wunused-label],r8vol2.f,r8vol2.f
unused_label,B,1,r8vol2.f,1092,4,Label 999 at (1) defined but not used [-Wunused-label],r8vol2.f,r8vol2.f
type_conversion,A,3,r8vol2.f,432,16,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8vol2.f,r8vol2.f
type_conversion,A,3,r8vol2.f,466,14,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8vol2.f,r8vol2.f
deleted_feature,B,1,r8vol2.f,1729,20,Deleted feature: End expression in DO loop at (1) must be integer,r8vol2.f,r8vol2.f
extension,B,1,r8vol2.f,1783,24,Legacy Extension: REAL array index at (1),r8vol2.f,r8vol2.f
deleted_feature,B,1,r8vol2.f,1782,24,Deleted feature: End expression in DO loop at (1) must be integer,r8vol2.f,r8vol2.f
type_conversion,A,3,r8vol2.f,1789,17,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8vol2.f,r8vol2.f
type_conversion,A,3,r8vol2.f,1790,18,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8vol2.f,r8vol2.f
type_conversion,A,3,r8vol2.f,1847,21,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r8vol2.f,r8vol2.f
unused_variable,B,1,r8vol2.f,1883,28,Unused variable 'coeffs' declared at (1) [-Wunused-variable],r8vol2.f,r8vol2.f
unused_variable,B,1,r8vol2.f,37,40,Unused variable 'df1' declared at (1) [-Wunused-variable],r8vol2.f,r8vol2.f
unused_variable,B,1,r8vol2.f,718,19,Unused variable 'seg1' declared at (1) [-Wunused-variable],r8vol2.f,r8vol2.f
unused_variable,B,1,r8vol2.f,718,24,Unused variable 'seg2' declared at (1) [-Wunused-variable],r8vol2.f,r8vol2.f
unused_variable,B,1,r8vol2.f,718,29,Unused variable 'seg3' declared at (1) [-Wunused-variable],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1458,59,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1557,43,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1557,36,Unused dummy argument 'q' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1607,61,Unused dummy argument 'cdpflg' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1607,54,Unused dummy argument 'cupflg' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1607,40,Unused dummy argument 'cutflg' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
unused_dummy_argument,B,1,r8vol2.f,1935,44,Unused dummy argument 'httot' at (1) [-Wunused-dummy-argument],r8vol2.f,r8vol2.f
tab_character,B,1,r9clark.f,466,39,Nonconforming tab character at (1) [-Wtabs],r9clark.f,r9clark.f
unused_label,B,1,r9clark.f,361,5,Label 520 at (1) defined but not used [-Wunused-label],r9clark.f,r9clark.f
unused_label,B,1,r9clark.f,359,5,Label 500 at (1) defined but not used [-Wunused-label],r9clark.f,r9clark.f
unused_dummy_argument,B,1,r9clark.f,962,37,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,977,24,Unused variable 'i' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,977,26,Unused variable 'j' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,982,23,Unused variable 'vol' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_dummy_argument,B,1,r9clark.f,1370,55,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1403,20,Unused variable 'logv' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_dummy_argument,B,1,r9clark.f,1244,49,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1259,24,Unused variable 'i' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1265,18,Unused variable 'res' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1260,30,Unused variable 'stemht1' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1260,38,Unused variable 'stemht2' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1260,46,Unused variable 'stemht3' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_dummy_argument,B,1,r9clark.f,920,42,Unused dummy argument 'dbhib' at (1) [-Wunused-dummy-argument],r9clark.f,r9clark.f
unused_dummy_argument,B,1,r9clark.f,921,30,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,838,17,Unused variable 'i' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,510,21,Unused variable 'dib17' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,510,35,Unused variable 'lowrht' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,509,40,Unused variable 'sawht' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,510,28,Unused variable 'upprht' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,37,Unused variable 'a17' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,30,Unused variable 'a4' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,25,Unused variable 'b' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,41,Unused variable 'b17' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,33,Unused variable 'b4' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,90,38,Unused variable 'brokht' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,19,Unused variable 'c' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,85,19,Unused variable 'cf1' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,85,23,Unused variable 'cf2' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,85,27,Unused variable 'cf3' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,83,59,Unused variable 'dbhib' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,83,65,Unused variable 'dib17' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,86,29,Unused variable 'dob17' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,21,Unused variable 'e' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,23,Unused variable 'p' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,84,17,Unused variable 'r' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,83,53,Unused variable 'totht' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clark.f,1136,17,Unused variable 'i' declared at (1) [-Wunused-variable],r9clark.f,r9clark.f
unused_variable,B,1,r9clarkdib.f,34,37,Unused variable 'a17' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,30,Unused variable 'a4' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,25,Unused variable 'b' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,41,Unused variable 'b17' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,33,Unused variable 'b4' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,25,40,Unused variable 'bfpflg' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,30,34,Unused variable 'brokht' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,19,Unused variable 'c' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,25,60,Unused variable 'cdpflg' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,35,19,Unused variable 'cf1' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,35,23,Unused variable 'cf2' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,35,27,Unused variable 'cf3' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,47,Unused variable 'cfvol' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,25,47,Unused variable 'cupflg' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,25,33,Unused variable 'cutflg' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,33,59,Unused variable 'dbhib' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,33,65,Unused variable 'dib17' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,21,Unused variable 'e' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,32,28,Unused variable 'i' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,32,30,Unused variable 'j' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,29,60,Unused variable 'logdia' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,29,34,Unused variable 'loglen' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,29,47,Unused variable 'logvol' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,23,Unused variable 'p' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,33,35,Unused variable 'plpht' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,17,Unused variable 'r' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,33,41,Unused variable 'sawht' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,25,53,Unused variable 'spflg' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,34,54,Unused variable 'tcfvol' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,33,53,Unused variable 'totht' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
unused_variable,B,1,r9clarkdib.f,29,23,Unused variable 'vol' declared at (1) [-Wunused-variable],r9clarkdib.f,r9clarkdib.f
tab_character,B,1,r9init.f,57,18,Nonconforming tab character at (1) [-Wtabs],r9init.f,r9init.f
tab_character,B,1,r9init.f,68,18,Nonconforming tab character at (1) [-Wtabs],r9init.f,r9init.f
tab_character,B,1,r9init.f,75,18,Nonconforming tab character at (1) [-Wtabs],r9init.f,r9init.f
tab_character,B,1,r9init.f,82,18,Nonconforming tab character at (1) [-Wtabs],r9init.f,r9init.f
unused_label,B,1,r9vol.f,441,5,Label 999 at (1) defined but not used [-Wunused-label],r9vol.f,r9vol.f
type_conversion,A,3,r9vol.f,398,19,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r9vol.f,r9vol.f
unused_dummy_argument,B,1,r9vol.f,445,24,Unused dummy argument 'bfpflg' at (1) [-Wunused-dummy-argument],r9vol.f,r9vol.f
